Correo,Nombre,Apellido,Telefono,Estado,Municipio,RazonSocial,Cargo,OtroCargo,NoEmpleados,SolucionInteres,ServicioInteres,Mensaje,AvisoPrivacidad,Newsletter,CreatedAt,UpdatedAt,Tipo,Region,CorreoComercial,CorreoMkt,utm_source,utm_medium,utm_campaign,utm_content
soportetecnico@jermex.com,Yabín,José Catalán,5510951196,Ciudad de México,Miguel Hidalgo,JER MEX S DE CV,Otro,Jefe de Sistemas,25 a 50,Planes Empresariales,Plan Telcel Empresa,"La empresa dónde laboro está considerado un cambio de compañía, actualmente nos encontramos en AT&T y queremos recibir una propuesta mejorada para tener mayores beneficios con costos reducidos.",True,True,3/27/2026 10:05:31 AM,3/27/2026 10:05:31 AM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
r.diaz@gmail.com,REBECA,DIAZ,4493437555,Aguascalientes,Aguascalientes,Grupo Finzanciero BXL,Gerente,,50 a 100,Planes Empresariales,Plan Telcel Empresa,"Hola buen día, estoy interesada en lineas corporativas con equipo. 
",True,False,3/27/2026 10:29:06 AM,3/27/2026 10:29:06 AM,PTE,R6,jorge.galvan@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
fvalencia.aludan@gmail.com,FAUSTO,VALENCIA,7221183920,Estado de México,Toluca,TRANSPORTES ALUDAN,Contador,,5 a 25,Comunicación Empresarial,Control de Ventas,"Buen dia, 
Quisiera saber como abrir una linea empresarial ya teniendo numero telcel",True,False,3/27/2026 11:10:38 AM,3/27/2026 11:10:38 AM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
kazandra.amadorg@outlook.es,KAZANDRA,GARAY,6144666851,Nuevo León,San Pedro Garza García,SERVICIOS MEP ABITAT,Especialista,,100 a 500,Comunicación Empresarial,Control de Ventas,"Por medio de la presente nos permitimos solicitar su apoyo para la revisión y propuesta de solución de cobertura de señal celular para una torre de departamentos que actualmente se encuentra en fase de Proyecto Ejecutivo, ubicada en la zona de San Pedro Garza García, Nuevo León, cerca de la Av Ricardo Margain Zozaya.
El proyecto contempla las siguientes características generales:

32 niveles superficiales
2 niveles de sótanos subterráneos para estacionamiento
Altura aproximada: 150 metros
Uso principal: vivienda vertical de nivel residencial

Derivado del enfoque de calidad e infraestructura tecnológica del proyecto, es un requerimiento fundamental que la torre no presente puntos muertos de señal celular en ninguna de sus áreas, incluyendo departamentos, áreas comunes, amenidades, circulaciones, elevadores y estacionamientos subterráneos.
En este sentido, solicitamos amablemente su apoyo para:

-Compartir la información técnica necesaria relacionada con la cobertura actual e",True,False,3/27/2026 11:34:12 AM,3/27/2026 11:34:12 AM,COT,R4,marsanva@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
rene@bicimex.com,rene,sanchez cedillo,7209281940,Ciudad de México,Miguel Hidalgo,bicimex sa de cv,Asistente,,25 a 50,Planes Empresariales,Plan Telcel Empresa,me urge saber que planes y equipos no podrían ofrecer como empresa ya que llevamos mas de una semana intentando contactarlos y nadie nos da una respuesta.,True,True,3/27/2026 12:55:52 PM,4/7/2026 5:11:55 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
boysecconaco@gmail.com,Pablo,Cruz,5513947033,Estado de México,Acolman,Concretos de Acolman,Asistente,,5 a 25,Planes Empresariales,Plan Telcel Empresa,Me podrán brindar asesoría sobre los planes empresariales y asi mismo el registro de las lineas telefonicas por favor,True,False,3/27/2026 2:45:47 PM,3/27/2026 2:45:47 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
direccion@pmesupply.com.mx,Oscar,Huerta,2722465507,Veracruz de Ignacio de la Llave,Ixtaczoquitlán,Proveedora Medica Eder,Director,,5 a 25,Planes Empresariales,Plan Telcel Empresa,"Buena tarde
Necesito revisar un plan escalable de empresa, empezando con 2 líneas pero con incremento en los primero 6 meses de 5 a 10 usuarios.
También revisar como poder contratar el eSIM, ya que cuento con 1 equipo iphone y también contratar con todo y equipo.",True,True,3/27/2026 4:21:32 PM,3/27/2026 4:21:32 PM,PTE,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
compras@ensso.com.mx,ANDREA,RODRIGUEZ,8124666615,Nuevo León,Monterrey,GERARDO GARZA VALLES,Gerente,,5 a 25,Gestión Vehicular Telcel,Módulo de Ruteo,TENEMOS 3 UNIDADES ESPERO ME PUDIERAN APOYAR CON UNA LLAMADA PARA REVISAR OPCIONES,True,False,3/27/2026 4:31:50 PM,3/27/2026 4:31:50 PM,COT,R4,americo.chapa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
rvenegas@mrbag.com.mx,ROCIO,VENEGAS,3311716487,Jalisco,Zapopan,MR. BAG DE OCCIDENTE,Gerente,,50 a 100,Planes Empresariales,Plan Telcel Empresa,"Me gustaría conocer los planes empresariales, actualmente necesitamos aprox 20 líneas",True,True,3/27/2026 6:46:20 PM,3/27/2026 6:46:20 PM,PTE,R5,luiortpa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
rlopez@grupo4lg.mx,Reyna Paola,Lopez Gaxiola,6671260850,Sinaloa,Culiacán,grupo 4lg,Dueño/Propietario,,5 a 25,Planes Empresariales,Plan Telcel Empresa,"ya tengo una línea como empresa, quiero pasar las líneas que tengo como plan amigo a paquete empresa, pero son números de Puebla ahí está mi matriz, y número de Querétaro, y México, quiero cotizar 2 iphone",True,False,3/27/2026 6:51:12 PM,3/27/2026 6:51:12 PM,PTE,R2,manuel.zuniga@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
casa_cele@hotmail.com,ERNESTO,PELLEGRINI VIDALES,6731260365,Sinaloa,Salvador Alvarado,ERNESTO PELLEGRINI VIDALES,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,me interesa saber sobre la ventaja que tiene plan empresa a plan normal y sobre costo de equipo me interesa uno en especial el zfold7,True,False,3/27/2026 7:00:02 PM,3/27/2026 7:00:02 PM,PTE,R2,manuel.zuniga@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
lopezrodriguezmiguelangel08@gmail.com,Miguel Ángel,López Rodríguez,9171133176,Tabasco,Huimanguillo,Otro,Otro,Otro,1 a 5,Conectividad Telcel,Conectividad Avanzada M2M,"Solicito una instalación de una torre de señal en la zona MCJ3+874 Economía, Tabasco Es un servicio público esencial para mi comunidad, ya que la falta de conectividad está afectando nuestras operaciones diarias, el acceso a servicios de emergencia y la educación en línea."" lopezrodriguezmiguelangel08@gmail.com",True,True,3/27/2026 10:32:18 PM,3/27/2026 10:32:18 PM,COT,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
alexanderguzmanjgl@gmail.com,Juan Francisco,Lopez Saucedo,8443621629,Coahuila de Zaragoza,Saltillo,Operario,Otro,Operario,25 a 50,Comunicación Empresarial,Control de Ventas,"Seguridad en mi línea y mi d
Familia",True,True,3/28/2026 1:25:40 AM,3/28/2026 1:25:40 AM,COE,R4,americo.chapa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
dafverpo28@gmail.com,Dafne Aileen,Verduzco pool,9841641592,Quintana Roo,Othón P. Blanco,Se canceló mi plan,Especialista,,1 a 5,Seguridad,Control de Dispositivos MDM,Quiero activar mi plan ya que se suspendió pero no puedo ya lo intenté,True,True,3/28/2026 8:18:13 AM,3/28/2026 8:18:13 AM,SEG,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
mcabrera@puntodeintegracion.com,Montserrat,Cabrera,5523694053,Ciudad de México,Tlalpan,Punto de Integracion,Gerente,,1 a 5,Conectividad Telcel,eSIM,Buen día necesito contratar 3 lineras y hacer 2 portabilidades,True,False,3/28/2026 9:10:50 AM,3/28/2026 9:10:50 AM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
gs@studio3c.com.mx,Gabriel,Saldaña,5534553214,Ciudad de México,Iztapalapa,Studio3C,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Requiero ingresar los números al plan empresarial,True,True,3/28/2026 9:29:48 AM,3/28/2026 9:29:48 AM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
compras@xmarket.com.mx,Luis Daniel,Hernandez,4272275039,Querétaro,Querétaro,3D Market,Otro,Auxiliar de compras,100 a 500,Planes Empresariales,Plan Telcel Empresa,Información y registro de líneas bajo a una razón social,True,False,3/28/2026 11:22:10 AM,3/28/2026 11:22:10 AM,PTE,R6,jorge.galvan@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
administracion@serecologicos.com,Leonardo,Cortes,2226140277,Puebla,Puebla,PSE030213136,Jefe,,5 a 25,Gestión Vehicular Telcel,Video a bordo,Solicito cotización de cámaras de vigilancia y rastreo.,True,True,3/28/2026 11:33:37 AM,3/28/2026 11:33:37 AM,GVT,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
tvo.olvera@gmail.com,PEDRO OCTAVIO,OLVERA PEÑALOZA,5611527215,Ciudad de México,Coyoacán,SISTEMAS EN SEGURIDAD PRIVADA Y VIGILANCIA TVO,Director,,1 a 5,Planes Empresariales,Plan Telcel Empresa,REQUIERO UN PLAN CON TELEFONO INCLUIDO,True,False,3/28/2026 12:35:33 PM,3/28/2026 12:35:33 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
juanreyeszamudio2005@gmail.com,Juan Luis,Reyes Zamudio,2888891973,Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,Registro de número,Otro,Empleado,1 a 5,Conectividad Telcel,Conectividad Avanzada M2M,Quiero registrar mi numero y agregar mi curp,True,True,3/28/2026 2:28:31 PM,3/28/2026 2:28:31 PM,COT,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
sihapartner2@hotmail.com,Abril,Peña,5537014709,Ciudad de México,Iztapalapa,SIHA PARTNER,Asistente,,50 a 100,Conectividad Telcel,eSIM,"Quisiera conocer los planes y renovar el resto de líneas que tenemos, son 11",True,False,3/28/2026 4:34:55 PM,3/28/2026 4:34:55 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
enriquelarioscarraza@gmail.com,Carlos,Larios,3333562855,Jalisco,Tlajomulco de Zúñiga,Normal,Otro,Auxiliar,1 a 5,Conectividad Telcel,eSIM,Vincular mi linea,True,True,3/29/2026 12:35:57 AM,3/29/2026 12:35:57 AM,COV,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
yanezyanez698@gmail.com,Dulce yanet,Gómez,7443540453,Guerrero,Acapulco de Juárez,Activar mi chip y quitarle el desbloqueo,Director,,1 a 5,Conectividad Telcel,eSIM,Activar mi chip el desbloqueo,True,True,3/29/2026 1:24:51 AM,3/29/2026 1:29:42 AM,COT,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
gbailon@turance.com,Gerardo,Bailón,5555051318,Ciudad de México,Álvaro Obregón,Turance Konnect,Dueño/Propietario,,5 a 25,Planes Empresariales,Plan Telcel Empresa,Tengo 5 líneas de teléfono que quiero contratar.,True,True,3/29/2026 8:53:38 AM,3/29/2026 8:53:38 AM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
administracion@arkco.com,Sandra,Álvarez Avilez,6242263717,Baja California Sur,Los Cabos,Arkco arquitectura,Contador,,50 a 100,Business Intelligence,Indicadores Móviles,No tengo red ni señal,True,True,3/29/2026 9:36:52 AM,3/29/2026 9:36:52 AM,BUI,R1,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
rimanol@prodigy.net.mx,Luis,Romano,4422756242,Querétaro,Querétaro,Excavaciones y terracerías Montauro Sa de cv,Dueño/Propietario,,5 a 25,Gestión Vehicular Telcel,Telemetría,Rastreo de los teléfonos,True,True,3/29/2026 3:53:38 PM,3/29/2026 3:53:38 PM,GVT,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
victor@grapi.mx,Victor,Grayeb,5521280437,Ciudad de México,Tlalpan,Comercial grapi,Dueño/Propietario,,1 a 5,Seguridad,Control de Dispositivos MDM,Hola se pueden comunicar conmigo al 5521280537 me interesa sistema de GPS monitoreo de unidades y Seguridad de moviles,True,True,3/29/2026 6:55:24 PM,4/3/2026 7:52:46 AM,SEG,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
contacto@agroonline.com.mx,Fernando,Jimenez,3326252431,Jalisco,Zapopan,Agroonline sas,Dueño/Propietario,,1 a 5,Conectividad Telcel,Conectividad Avanzada M2M,"Buen día, actualmente tengo la necesidad de 200 chip mensuales, uso plan Telcel Optimus pero con las reformas hay que estar dando de alta, tienes opciones m2m que solventen no estar dando las altas ? Mi interés es para usarlos con dispositivos GPS.",True,True,3/29/2026 10:43:07 PM,3/29/2026 10:43:07 PM,COV,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
io4792791@gmail.com,Ivan,Osorio,7221427789,Estado de México,Metepec,Potabilidad,Dueño/Propietario,,1 a 5,Comunicación Empresarial,SekurMessenger,"No eh podido dar solución para la recuperación de esta línea telefónica, me urge bastante, espero que se pueda realizar la potabilidad sin ningún inconveniente, se los agradecería muchísimo",True,True,3/30/2026 4:29:53 AM,3/30/2026 4:29:53 AM,COE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
contact@haycredito.es,Eugenia,Khehai,5579935987,Ciudad de México,Cuauhtémoc,Hay Credito,Gerente,,50 a 100,Conectividad Telcel,eSIM,"Represento a Hay Credito (iCredito), una empresa de microfinanzas que actualmente opera en España.
En este momento estamos lanzando un nuevo proyecto de microfinanciación en México y nos gustaría conocer más sobre los servicios de comunicación y telefonía que ofrece su empresa.",True,True,3/30/2026 6:32:22 AM,3/30/2026 6:32:22 AM,COV,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ivanm@ordelquix.com,ivan eduardo,morales ramirez,5552529466,Estado de México,Naucalpan de Juárez,ordelquix,Dueño/Propietario,,5 a 25,Planes Empresariales,Plan Telcel Empresa,planes telcel para mis unidades,True,True,3/30/2026 8:36:30 AM,3/30/2026 8:36:30 AM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
asistente.direccion@fleta.com.mx,STEFF,MTZ,4791042584,Guanajuato,León,FLETA,Asistente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,PORTABILIDAD DE 6 NUMEROS EMPRESARIALES,True,False,3/30/2026 9:04:18 AM,3/30/2026 9:04:18 AM,PTE,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
arhernandez@versateclatam.com,Arturo,Hernández Cano,5549492063,Ciudad de México,Álvaro Obregón,VERSATEC FINANCIAL SOLUTIONS SA DE CV SOFOMENR,Contador,,1 a 5,Conectividad Telcel,Internet Gestionado,Requiero que mi internet sea móvil y que mi comprobante de domicilio se del domicilio fiscal de la empresa ubicada en  HEROES DE 1914 numero 50 p 502 colonia 8 de agosto cp 01180,True,False,3/30/2026 10:17:09 AM,3/30/2026 10:17:09 AM,COV,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
cofinsadecv@hotmail.com,LIZETH,ROMERO,4424130286,Querétaro,Querétaro,COMERCIALIZADORA DE FERTILIZANTES E INSUMOS SA DE CV,Asistente,,1 a 5,Conectividad Telcel,eSIM,ME PODRÍAN APOYAR EN LA ACTIVACIÓN DE MIS LÍNEAS POR FAVOR,True,True,3/30/2026 11:06:28 AM,3/30/2026 11:06:28 AM,COT,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
coordinador.compras@grupoimeba.com,Laura,Montiel,7202684845,Estado de México,Ecatepec de Morelos,VICTOR BAÑUELOS ROMERO,Otro,COORDINADOR DE COMPRA,5 a 25,Planes Empresariales,Plan Telcel Empresa,Buscamos renta de líneas con equipo incluído.,True,False,3/30/2026 11:18:52 AM,3/30/2026 11:18:52 AM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
refacciones.motorgood@gmail.com,denis,alvarado,8121896871,Nuevo León,Monterrey,motor good,Asistente,,1 a 5,Business Intelligence,Autenticación Móvil,Buen dia ya tengo mi plan telcel pero quiero corregir datos,True,False,3/30/2026 12:58:00 PM,3/30/2026 12:58:00 PM,BUI,R4,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
jordanrodriguez760@gmail.com,Jordan,Rodríguez,8121605430,Nuevo León,San Pedro Garza García,OSHER GLOBAL ASSETS,Gerente,,5 a 25,Gestión Vehicular Telcel,Módulo de Ruteo,"Buen día 

Me pueden compartir información para GPS vehicular.",True,False,3/30/2026 1:08:07 PM,3/30/2026 1:08:07 PM,COT,R4,americo.chapa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
male@aeroperaciones.com,MARIA ELENA,PEREZ,5541310793,Ciudad de México,Gustavo A. Madero,GLOBAL STARIZ LOGISTICS,Otro,ENCARGADA DE FACTURACION,5 a 25,Planes Empresariales,Plan Telcel Empresa,"Solicito información sobre planes para empresas, me refiero a modelos, mensualidades, características",True,False,3/30/2026 1:14:07 PM,3/30/2026 1:14:07 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
tebantasofom@gmail.com,Alejandra,Luna Ballesteros,5518449825,Ciudad de México,Álvaro Obregón,TEBANTA CRÉDITO EN TUS MANOS,Director,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Plan Telcel Empresa 1,True,False,3/30/2026 1:26:03 PM,3/30/2026 1:26:03 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
avi.bautista@red.mac.mx,Avelina Guadalupe,Bautista,3334006580,Jalisco,Guadalajara,"REDMAC INGENIERIA Y MAQUINADOS,",Contador,,5 a 25,Gestión de Fuerza en Campo,Cobranza,"Buen día, lo que pasa es que este mes me emitieron 2 facturas, pero sinceramente desconozco de que son, me pueden apoyar con esto por favor. 
Los folios son los siguientes: 
- C3A7D2A9-9F2F-4312-A804-1752577B7FAB
- 81938486-5D6C-41AA-9866-90660F682F94
",True,True,3/30/2026 1:41:07 PM,3/30/2026 1:41:07 PM,COT,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
aux_admin@ttsolution.com.mx,Cynthia,Ruiz,8119400908,Nuevo León,Monterrey,TECNOLOGY AND TONER SOLUTION,Asistente,,5 a 25,Planes Empresariales,Plan Telcel Empresa,Se requiere la renovacion de plan y cambio de equipos.,True,True,3/30/2026 2:20:11 PM,3/30/2026 2:20:11 PM,PTE,R4,americo.chapa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
e.ferrusca@lab-meatma.com,Esteban,Ferrusca,5510492916,Ciudad de México,Iztacalco,LABORATORIO DE MEDICION DE EMISIONES A LA ATMOSFERA Y MEDIO AMBIENTE LABORAL,Gerente,,5 a 25,Planes Empresariales,Plan Telcel Empresa,"Buenas tardes

Podrían cotizarme planes para empleados, el paquete más bajo",True,True,3/30/2026 2:30:39 PM,3/30/2026 2:30:39 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
directorcomercial@prosisamx.com,Gabriel,Gonzalez,3315630552,Jalisco,Zapopan,PRODUCTOS Y SISTEMAS PARA LA SALUD AMBIENTAL,Director,,5 a 25,Seguridad,Control de Dispositivos MDM,"Buenas tarde, dentro de la empresa nosotros les brindamos un número y un equipo a nuestros técnicos de servicio por lo que estoy en busca de una solución que me permita tener control de estos dispositivos ya que hemos presentado varios retos en el uso de estos dispositivos debido a que comienzan a agregar cuentas personales, juegos, aplicaciones de streaming entre otras cosas y también cada vez que realizamos actualización de dispositivos es tener que volver a configurar el teléfono de 0 como si fuera de uso personal y tener que borrar aplicaciones, descargar aplicaciones del trabajo, etc... por lo que me interesa una herramienta que me permita tener control de esto.",True,True,3/30/2026 2:38:24 PM,3/30/2026 2:38:24 PM,SEG,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
luckland20@prodigy.net.mx,Gema,Sandoval,5513747875,Querétaro,Querétaro,Luck Land de México,Gerente,,5 a 25,Business Intelligence,Indicadores Móviles,"Buenas tardes, aquien corresponda, solicito información, por favor contactenme ya que si marco a telcel me dicen que para comunicarme con TELCEL EMPRESAS es por esta vía. Saludos.",True,True,3/30/2026 3:31:24 PM,3/30/2026 3:31:24 PM,BUI,R6,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
oscar.penafiel@lostresgallos.com,OSCAR,PEÑAFIEL,6241297123,Baja California Sur,Los Cabos,PROMOTORA DE NEGOCIOS TRES GALLOS,Director,,50 a 100,Planes Empresariales,Plan Telcel Empresa,"Hola buen día, quisiera integrar mis equipos telefónicos a un plan empresa y también estoy interesado en una nueva contratación para la compra de un Iphone. Me pueden ayudar?",True,True,3/30/2026 3:46:31 PM,3/30/2026 3:46:31 PM,PTE,R1,melpadsa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
elias.nolasco@grupopakar.com.mx,Luis,Nolasco,5530060784,Ciudad de México,Gustavo A. Madero,Zaldiko SA de CV,Analista,,25 a 50,Conectividad Telcel,Internet Gestionado,"Buenas tardes necesito información sobre servicios de internet  móvil, la necesidad que tenemos es cubrir zonas las cuales si llegan a perder enlace principal con nuestro proveedor Telmex entren en función los modems móviles de Telcel, queremos ver que opciones pueden ofrecernos así como los costos",True,True,3/30/2026 4:25:41 PM,3/30/2026 4:25:41 PM,COV,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
